timestamp,lap_time,pos_x,pos_y,speed_kmh,target_speed_kmh,steering_angle,target_steering_angle,acceleration,mode_name,run_id,is_goal,is_logging_active,error_angle
0.4800,0.0000,45.0334,-25.9907,6.6906,60.0000,-0.0030,-0.0030,2.4770,CV_LANE_FOLLOW,4,0,1,0.0000
0.4900,0.0100,45.0334,-25.9907,6.8333,60.0000,-0.0030,-0.0030,2.4769,CV_LANE_FOLLOW,4,0,1,0.0000
0.5000,0.0200,45.0332,-25.9521,6.9760,60.0000,-0.0030,-0.0030,2.4770,CV_LANE_FOLLOW,4,0,1,0.0000
0.5100,0.0300,45.0332,-25.9521,7.1186,60.0000,-0.0030,-0.0030,2.4770,CV_LANE_FOLLOW,4,0,1,0.0000
0.5200,0.0400,45.0330,-25.9119,7.2613,60.0000,-0.0030,-0.0030,2.4771,CV_LANE_FOLLOW,4,0,1,0.0000
0.5300,0.0500,45.0330,-25.9119,7.4040,60.0000,-0.0030,-0.0030,2.4772,CV_LANE_FOLLOW,4,0,1,0.0000
0.5400,0.0600,45.0329,-25.8701,7.5467,60.0000,-0.0030,-0.0030,2.4774,CV_LANE_FOLLOW,4,0,1,0.0000
0.5500,0.0700,45.0329,-25.8701,7.6894,60.0000,-0.0030,-0.0030,2.4775,CV_LANE_FOLLOW,4,0,1,0.0000
0.5600,0.0800,45.0327,-25.8266,7.8321,60.0000,-0.0030,-0.0030,2.4776,CV_LANE_FOLLOW,4,0,1,0.0000
0.5700,0.0900,45.0327,-25.8266,7.9748,60.0000,-0.0030,-0.0030,2.4778,CV_LANE_FOLLOW,4,0,1,0.0000
0.5800,0.1000,45.0325,-25.7815,8.1176,60.0000,-0.0030,-0.0030,2.4779,CV_LANE_FOLLOW,4,0,1,0.0000
0.5900,0.1100,45.0325,-25.7815,8.2603,60.0000,-0.0030,-0.0030,2.4780,CV_LANE_FOLLOW,4,0,1,0.0000
0.6000,0.1200,45.0323,-25.7348,8.4031,60.0000,-0.0030,-0.0030,2.4781,CV_LANE_FOLLOW,4,0,1,0.0000
0.6100,0.1300,45.0323,-25.7348,8.5458,60.0000,-0.0030,-0.0030,2.4783,CV_LANE_FOLLOW,4,0,1,0.0000
0.6200,0.1400,45.0320,-25.6865,8.6886,60.0000,-0.0030,-0.0030,2.4783,CV_LANE_FOLLOW,4,0,1,0.0000
0.6300,0.1500,45.0320,-25.6865,8.8313,60.0000,-0.0030,-0.0030,2.4784,CV_LANE_FOLLOW,4,0,1,0.0000
0.6400,0.1600,45.0318,-25.6365,8.9741,60.0000,-0.0030,-0.0030,2.4785,CV_LANE_FOLLOW,4,0,1,0.0000
0.6500,0.1700,45.0318,-25.6365,9.1168,60.0000,-0.0030,-0.0030,2.4785,CV_LANE_FOLLOW,4,0,1,0.0000
0.6600,0.1800,45.0316,-25.5850,9.2596,60.0000,-0.0030,-0.0030,2.4785,CV_LANE_FOLLOW,4,0,1,0.0000
0.6700,0.1900,45.0316,-25.5850,9.4023,60.0000,-0.0030,-0.0030,2.4784,CV_LANE_FOLLOW,4,0,1,0.0000
0.6800,0.2000,45.0313,-25.5319,9.5451,60.0000,-0.0030,-0.0030,2.4784,CV_LANE_FOLLOW,4,0,1,0.0000
0.6900,0.2100,45.0313,-25.5319,9.6878,60.0000,-0.0030,-0.0030,2.4783,CV_LANE_FOLLOW,4,0,1,0.0000
0.7000,0.2200,45.0311,-25.4771,9.8306,60.0000,-0.0030,-0.0030,2.4782,CV_LANE_FOLLOW,4,0,1,0.0000
0.7100,0.2300,45.0311,-25.4771,9.9733,60.0000,-0.0030,-0.0030,2.4780,CV_LANE_FOLLOW,4,0,1,0.0000
0.7200,0.2400,45.0308,-25.4208,10.1160,60.0000,-0.0030,-0.0030,2.4778,CV_LANE_FOLLOW,4,0,1,0.0000
0.7300,0.2500,45.0308,-25.4208,10.2588,60.0000,-0.0030,-0.0030,2.4776,CV_LANE_FOLLOW,4,0,1,0.0000
0.7400,0.2600,45.0305,-25.3629,10.4015,60.0000,-0.0030,-0.0030,2.4774,CV_LANE_FOLLOW,4,0,1,0.0000
0.7500,0.2700,45.0305,-25.3629,10.5441,60.0000,-0.0030,-0.0030,2.4772,CV_LANE_FOLLOW,4,0,1,0.0000
0.7600,0.2800,45.0302,-25.3035,10.6868,60.0000,-0.0030,-0.0030,2.4770,CV_LANE_FOLLOW,4,0,1,0.0000
0.7700,0.2900,45.0302,-25.3035,10.8295,60.0000,-0.0030,-0.0030,2.4767,CV_LANE_FOLLOW,4,0,1,0.0000
0.7800,0.3000,45.0299,-25.2425,10.9721,60.0000,-0.0030,-0.0150,2.4765,CV_LANE_FOLLOW,4,0,1,0.0120
0.7900,0.3100,45.0299,-25.2425,11.1148,60.0000,-0.0041,-0.0150,2.4762,CV_LANE_FOLLOW,4,0,1,0.0109
0.8000,0.3200,45.0296,-25.1799,11.2574,60.0000,-0.0052,0.0150,2.4759,CV_LANE_FOLLOW,4,0,1,-0.0202
0.8100,0.3300,45.0296,-25.1799,11.4000,60.0000,-0.0032,0.0150,2.4757,CV_LANE_FOLLOW,4,0,1,-0.0182
0.8200,0.3400,45.0293,-25.1158,11.5425,60.0000,-0.0015,0.0150,2.4754,CV_LANE_FOLLOW,4,0,1,-0.0165
0.8300,0.3500,45.0293,-25.1158,11.6851,60.0000,0.0001,0.0150,2.4752,CV_LANE_FOLLOW,4,0,1,-0.0149
0.8400,0.3600,45.0290,-25.0501,11.8277,60.0000,0.0016,0.0150,2.4750,CV_LANE_FOLLOW,4,0,1,-0.0134
0.8500,0.3700,45.0290,-25.0501,11.9702,60.0000,0.0029,0.0150,2.4748,CV_LANE_FOLLOW,4,0,1,-0.0121
0.8600,0.3800,45.0287,-24.9828,12.1128,60.0000,0.0041,0.0150,2.4746,CV_LANE_FOLLOW,4,0,1,-0.0109
0.8700,0.3900,45.0287,-24.9828,12.2575,60.0000,0.0052,0.0150,2.5135,CV_LANE_FOLLOW,4,0,1,-0.0098
0.8800,0.4000,45.0284,-24.9151,12.4191,60.0000,0.0061,0.0030,2.8045,CV_LANE_FOLLOW,4,0,1,0.0031
0.8900,0.4100,45.0284,-24.9151,12.5468,60.0000,0.0058,0.0030,2.2165,CV_LANE_FOLLOW,4,0,1,0.0028
0.9000,0.4200,45.0280,-24.8468,12.6935,60.0000,0.0055,0.0150,2.5481,CV_LANE_FOLLOW,4,0,1,-0.0095
0.9100,0.4300,45.0280,-24.8468,12.8464,60.0000,0.0065,0.0150,2.6545,CV_LANE_FOLLOW,4,0,1,-0.0085
0.9200,0.4400,45.0277,-24.7786,12.9888,60.0000,0.0073,0.0000,2.4725,CV_LANE_FOLLOW,4,0,1,0.0073
0.9300,0.4500,45.0277,-24.7786,13.1312,60.0000,0.0067,0.0000,2.4720,CV_LANE_FOLLOW,4,0,1,0.0067
0.9400,0.4600,45.0273,-24.7082,13.2118,60.0000,0.0060,-0.0030,1.3985,CV_LANE_FOLLOW,4,0,1,0.0090
0.9500,0.4700,45.0273,-24.7082,13.4162,60.0000,0.0051,-0.0030,3.5485,CV_LANE_FOLLOW,4,0,1,0.0081
0.9600,0.4800,45.0270,-24.6353,13.4940,60.0000,0.0043,-0.0030,1.3511,CV_LANE_FOLLOW,4,0,1,0.0073
0.9700,0.4900,45.0270,-24.6353,13.7012,60.0000,0.0036,-0.0030,3.5964,CV_LANE_FOLLOW,4,0,1,0.0066
0.9800,0.5000,45.0267,-24.5594,13.7871,60.0000,0.0030,-0.0030,1.4927,CV_LANE_FOLLOW,4,0,1,0.0060
0.9900,0.5100,45.0267,-24.5594,13.9376,60.0000,0.0024,-0.0030,2.6131,CV_LANE_FOLLOW,4,0,1,0.0054
1.0000,0.5200,45.0264,-24.4805,14.0896,60.0000,0.0019,-0.0030,2.6384,CV_LANE_FOLLOW,4,0,1,0.0049
1.0100,0.5300,45.0264,-24.4805,14.2412,60.0000,0.0014,-0.0030,2.6313,CV_LANE_FOLLOW,4,0,1,0.0044
1.0200,0.5400,45.0260,-24.3998,14.3904,60.0000,0.0010,-0.0030,2.5913,CV_LANE_FOLLOW,4,0,1,0.0040
1.0300,0.5500,45.0260,-24.3998,14.5370,60.0000,0.0006,-0.0030,2.5450,CV_LANE_FOLLOW,4,0,1,0.0036
1.0400,0.5600,45.0257,-24.3177,14.6814,60.0000,0.0002,-0.0030,2.5065,CV_LANE_FOLLOW,4,0,1,0.0032
1.0500,0.5700,45.0257,-24.3177,14.8243,60.0000,-0.0001,-0.0030,2.4804,CV_LANE_FOLLOW,4,0,1,0.0029
1.0600,0.5800,45.0253,-24.2344,14.9663,60.0000,-0.0004,-0.0030,2.4661,CV_LANE_FOLLOW,4,0,1,0.0026
1.0700,0.5900,45.0253,-24.2344,15.1080,60.0000,-0.0006,-0.0030,2.4604,CV_LANE_FOLLOW,4,0,1,0.0024
1.0800,0.6000,45.0250,-24.1496,15.2497,60.0000,-0.0009,-0.0030,2.4599,CV_LANE_FOLLOW,4,0,1,0.0021
1.0900,0.6100,45.0250,-24.1496,15.3915,60.0000,-0.0011,-0.0030,2.4618,CV_LANE_FOLLOW,4,0,1,0.0019
1.1000,0.6200,45.0246,-24.0633,15.5335,60.0000,-0.0013,-0.0030,2.4644,CV_LANE_FOLLOW,4,0,1,0.0017
1.1100,0.6300,45.0246,-24.0633,15.6756,60.0000,-0.0014,-0.0030,2.4665,CV_LANE_FOLLOW,4,0,1,0.0016
1.1200,0.6400,45.0242,-23.9755,15.8177,60.0000,-0.0016,-0.0030,2.4680,CV_LANE_FOLLOW,4,0,1,0.0014
1.1300,0.6500,45.0242,-23.9755,15.9599,60.0000,-0.0017,-0.0030,2.4687,CV_LANE_FOLLOW,4,0,1,0.0013
1.1400,0.6600,45.0238,-23.8862,16.1021,60.0000,-0.0018,-0.0030,2.4688,CV_LANE_FOLLOW,4,0,1,0.0012
1.1500,0.6700,45.0238,-23.8862,16.2443,60.0000,-0.0020,-0.0030,2.4687,CV_LANE_FOLLOW,4,0,1,0.0010
1.1600,0.6800,45.0234,-23.7953,16.3865,60.0000,-0.0021,-0.0030,2.4684,CV_LANE_FOLLOW,4,0,1,0.0009
1.1700,0.6900,45.0234,-23.7953,16.5287,60.0000,-0.0022,-0.0030,2.4682,CV_LANE_FOLLOW,4,0,1,0.0008
1.1800,0.7000,45.0230,-23.7028,16.6708,60.0000,-0.0022,-0.0030,2.4680,CV_LANE_FOLLOW,4,0,1,0.0008
1.1900,0.7100,45.0230,-23.7028,16.8130,60.0000,-0.0023,-0.0030,2.4679,CV_LANE_FOLLOW,4,0,1,0.0007
1.2000,0.7200,45.0226,-23.6088,16.9551,60.0000,-0.0024,0.0180,2.4678,CV_LANE_FOLLOW,4,0,1,-0.0204
1.2100,0.7300,45.0226,-23.6088,17.0973,60.0000,-0.0004,0.0180,2.4678,CV_LANE_FOLLOW,4,0,1,-0.0184
1.2200,0.7400,45.0222,-23.5131,17.2394,60.0000,0.0014,0.0180,2.4677,CV_LANE_FOLLOW,4,0,1,-0.0166
1.2300,0.7500,45.0222,-23.5131,17.3815,60.0000,0.0030,0.0180,2.4680,CV_LANE_FOLLOW,4,0,1,-0.0150
1.2400,0.7600,45.0218,-23.4158,17.5237,60.0000,0.0044,0.0180,2.4681,CV_LANE_FOLLOW,4,0,1,-0.0136
1.2500,0.7700,45.0218,-23.4158,17.6659,60.0000,0.0057,0.0180,2.4682,CV_LANE_FOLLOW,4,0,1,-0.0123
1.2600,0.7800,45.0214,-23.3169,17.8081,60.0000,0.0069,0.0030,2.4684,CV_LANE_FOLLOW,4,0,1,0.0039
1.2700,0.7900,45.0214,-23.3169,17.9502,60.0000,0.0065,0.0030,2.4685,CV_LANE_FOLLOW,4,0,1,0.0035
1.2800,0.8000,45.0210,-23.2163,18.0924,60.0000,0.0062,0.0180,2.4688,CV_LANE_FOLLOW,4,0,1,-0.0118
1.2900,0.8100,45.0210,-23.2163,18.2346,60.0000,0.0073,0.0180,2.4686,CV_LANE_FOLLOW,4,0,1,-0.0107
1.3000,0.8200,45.0206,-23.1142,18.3768,60.0000,0.0084,-0.0030,2.4683,CV_LANE_FOLLOW,4,0,1,0.0114
1.3100,0.8300,45.0206,-23.1142,18.5190,60.0000,0.0073,-0.0030,2.4686,CV_LANE_FOLLOW,4,0,1,0.0103
1.3200,0.8400,45.0202,-23.0104,18.6612,60.0000,0.0063,-0.0030,2.4690,CV_LANE_FOLLOW,4,0,1,0.0093
1.3300,0.8500,45.0202,-23.0104,18.8034,60.0000,0.0054,-0.0030,2.4687,CV_LANE_FOLLOW,4,0,1,0.0084
1.3400,0.8600,45.0199,-22.9050,18.9456,60.0000,0.0046,-0.0030,2.4685,CV_LANE_FOLLOW,4,0,1,0.0076
1.3500,0.8700,45.0199,-22.9050,19.0878,60.0000,0.0038,-0.0030,2.4684,CV_LANE_FOLLOW,4,0,1,0.0068
1.3600,0.8800,45.0196,-22.7979,19.2300,60.0000,0.0032,-0.0030,2.4684,CV_LANE_FOLLOW,4,0,1,0.0062
1.3700,0.8900,45.0196,-22.7979,19.3721,60.0000,0.0026,-0.0030,2.4683,CV_LANE_FOLLOW,4,0,1,0.0056
1.3800,0.9000,45.0192,-22.6893,19.5143,60.0000,0.0021,-0.0030,2.4682,CV_LANE_FOLLOW,4,0,1,0.0051
1.3900,0.9100,45.0192,-22.6893,19.6565,60.0000,0.0016,-0.0030,2.4680,CV_LANE_FOLLOW,4,0,1,0.0046
1.4000,0.9200,45.0189,-22.5791,19.7986,60.0000,0.0011,-0.0030,2.4678,CV_LANE_FOLLOW,4,0,1,0.0041
1.4100,0.9300,45.0189,-22.5791,19.9407,60.0000,0.0007,-0.0030,2.4676,CV_LANE_FOLLOW,4,0,1,0.0037
1.4200,0.9400,45.0185,-22.4673,20.0829,60.0000,0.0004,-0.0030,2.4673,CV_LANE_FOLLOW,4,0,1,0.0034
1.4300,0.9500,45.0185,-22.4673,20.2250,60.0000,0.0000,-0.0030,2.4671,CV_LANE_FOLLOW,4,0,1,0.0030
1.4400,0.9600,45.0182,-22.3539,20.3671,60.0000,-0.0003,-0.0030,2.4668,CV_LANE_FOLLOW,4,0,1,0.0027
1.4500,0.9700,45.0182,-22.3539,20.5091,60.0000,-0.0005,-0.0030,2.4665,CV_LANE_FOLLOW,4,0,1,0.0025
1.4600,0.9800,45.0178,-22.2389,20.6512,60.0000,-0.0008,-0.0030,2.4662,CV_LANE_FOLLOW,4,0,1,0.0022
1.4700,0.9900,45.0178,-22.2389,20.7932,60.0000,-0.0010,-0.0030,2.4659,CV_LANE_FOLLOW,4,0,1,0.0020
1.4800,1.0000,45.0174,-22.1224,20.9352,60.0000,-0.0012,-0.0030,2.4656,CV_LANE_FOLLOW,4,0,1,0.0018
1.4900,1.0100,45.0174,-22.1224,21.0772,60.0000,-0.0014,-0.0030,2.4653,CV_LANE_FOLLOW,4,0,1,0.0016
1.5000,1.0200,45.0170,-22.0042,21.2192,60.0000,-0.0015,-0.0030,2.4651,CV_LANE_FOLLOW,4,0,1,0.0015
1.5100,1.0300,45.0170,-22.0042,21.3612,60.0000,-0.0017,-0.0030,2.4648,CV_LANE_FOLLOW,4,0,1,0.0013
1.5200,1.0400,45.0166,-21.8846,21.5028,60.0000,-0.0018,-0.0030,2.4580,CV_LANE_FOLLOW,4,0,1,0.0012
1.5300,1.0500,45.0166,-21.8846,21.6473,60.0000,-0.0019,-0.0030,2.5093,CV_LANE_FOLLOW,4,0,1,0.0011
1.5400,1.0600,45.0161,-21.7635,21.7924,60.0000,-0.0020,-0.0030,2.5185,CV_LANE_FOLLOW,4,0,1,0.0010
1.5500,1.0700,45.0161,-21.7635,21.9370,60.0000,-0.0021,-0.0030,2.5103,CV_LANE_FOLLOW,4,0,1,0.0009
1.5600,1.0800,45.0156,-21.6413,22.0807,60.0000,-0.0022,-0.0030,2.4959,CV_LANE_FOLLOW,4,0,1,0.0008
1.5700,1.0900,45.0156,-21.6413,22.2181,60.0000,-0.0023,-0.0030,2.3840,CV_LANE_FOLLOW,4,0,1,0.0007
1.5800,1.1000,45.0152,-21.5178,22.3597,60.0000,-0.0023,-0.0030,2.4591,CV_LANE_FOLLOW,4,0,1,0.0007
1.5900,1.1100,45.0152,-21.5178,22.4990,60.0000,-0.0024,-0.0030,2.4185,CV_LANE_FOLLOW,4,0,1,0.0006
1.6000,1.1200,45.0147,-21.3927,22.6396,60.0000,-0.0025,0.0000,2.4410,CV_LANE_FOLLOW,4,0,1,-0.0025
1.6100,1.1300,45.0147,-21.3927,22.7806,60.0000,-0.0022,0.0000,2.4486,CV_LANE_FOLLOW,4,0,1,-0.0022
1.6200,1.1400,45.0143,-21.2660,22.9220,60.0000,-0.0020,0.0000,2.4535,CV_LANE_FOLLOW,4,0,1,-0.0020
1.6300,1.1500,45.0143,-21.2660,23.0634,60.0000,-0.0018,0.0000,2.4561,CV_LANE_FOLLOW,4,0,1,-0.0018
1.6400,1.1600,45.0138,-21.1376,23.2050,60.0000,-0.0016,0.0030,2.4572,CV_LANE_FOLLOW,4,0,1,-0.0046
1.6500,1.1700,45.0138,-21.1376,23.3465,60.0000,-0.0012,0.0030,2.4573,CV_LANE_FOLLOW,4,0,1,-0.0042
1.6600,1.1800,45.0134,-21.0074,23.4880,60.0000,-0.0008,0.0030,2.4571,CV_LANE_FOLLOW,4,0,1,-0.0038
1.6700,1.1900,45.0134,-21.0074,23.6296,60.0000,-0.0004,0.0030,2.4569,CV_LANE_FOLLOW,4,0,1,-0.0034
1.6800,1.2000,45.0129,-20.8756,23.7711,60.0000,-0.0001,0.0030,2.4568,CV_LANE_FOLLOW,4,0,1,-0.0031
1.6900,1.2100,45.0129,-20.8756,23.9126,60.0000,0.0002,0.0030,2.4569,CV_LANE_FOLLOW,4,0,1,-0.0028
1.7000,1.2200,45.0124,-20.7420,24.0541,60.0000,0.0005,0.0030,2.4571,CV_LANE_FOLLOW,4,0,1,-0.0025
1.7100,1.2300,45.0124,-20.7420,24.1957,60.0000,0.0008,0.0030,2.4574,CV_LANE_FOLLOW,4,0,1,-0.0022
1.7200,1.2400,45.0119,-20.6068,24.3372,60.0000,0.0010,0.0030,2.4578,CV_LANE_FOLLOW,4,0,1,-0.0020
1.7300,1.2500,45.0119,-20.6068,24.4788,60.0000,0.0012,0.0030,2.4582,CV_LANE_FOLLOW,4,0,1,-0.0018
1.7400,1.2600,45.0114,-20.4698,24.6204,60.0000,0.0013,0.0030,2.4585,CV_LANE_FOLLOW,4,0,1,-0.0017
1.7500,1.2700,45.0114,-20.4698,24.7621,60.0000,0.0015,0.0030,2.4589,CV_LANE_FOLLOW,4,0,1,-0.0015
1.7600,1.2800,45.0108,-20.3311,24.9037,60.0000,0.0016,0.0030,2.4592,CV_LANE_FOLLOW,4,0,1,-0.0014
1.7700,1.2900,45.0108,-20.3311,25.0454,60.0000,0.0018,0.0030,2.4594,CV_LANE_FOLLOW,4,0,1,-0.0012
1.7800,1.3000,45.0103,-20.1907,25.1870,60.0000,0.0019,0.0030,2.4596,CV_LANE_FOLLOW,4,0,1,-0.0011
1.7900,1.3100,45.0103,-20.1907,25.3287,60.0000,0.0020,0.0030,2.4598,CV_LANE_FOLLOW,4,0,1,-0.0010
1.8000,1.3200,45.0098,-20.0486,25.4704,60.0000,0.0021,0.0030,2.4600,CV_LANE_FOLLOW,4,0,1,-0.0009
1.8100,1.3300,45.0098,-20.0486,25.6121,60.0000,0.0021,0.0030,2.4600,CV_LANE_FOLLOW,4,0,1,-0.0009
1.8200,1.3400,45.0093,-19.9049,25.7538,60.0000,0.0022,0.0030,2.4601,CV_LANE_FOLLOW,4,0,1,-0.0008
1.8300,1.3500,45.0093,-19.9049,25.8955,60.0000,0.0023,0.0030,2.4601,CV_LANE_FOLLOW,4,0,1,-0.0007
1.8400,1.3600,45.0088,-19.7595,26.0372,60.0000,0.0023,0.0030,2.4600,CV_LANE_FOLLOW,4,0,1,-0.0007
1.8500,1.3700,45.0088,-19.7595,26.1789,60.0000,0.0024,0.0030,2.4599,CV_LANE_FOLLOW,4,0,1,-0.0006
1.8600,1.3800,45.0083,-19.6125,26.3206,60.0000,0.0024,0.0030,2.4597,CV_LANE_FOLLOW,4,0,1,-0.0006
1.8700,1.3900,45.0083,-19.6125,26.4623,60.0000,0.0025,0.0030,2.4595,CV_LANE_FOLLOW,4,0,1,-0.0005
