timestamp,lap_time,pos_x,pos_y,speed_kmh,target_speed_kmh,steering_angle,target_steering_angle,acceleration,mode_name,run_id,is_goal,is_logging_active,error_angle
0.5000,0.0000,45.0332,-25.9521,6.9760,30.0000,-0.0030,-0.0030,0.7926,CV_LANE_FOLLOW,6,0,1,0.0000
0.5100,0.0100,45.0332,-25.9521,7.1186,30.0000,-0.0030,-0.0030,0.7927,CV_LANE_FOLLOW,6,0,1,0.0000
0.5200,0.0200,45.0332,-25.9521,7.2613,30.0000,-0.0030,-0.0030,0.7927,CV_LANE_FOLLOW,6,0,1,0.0000
0.5300,0.0300,45.0332,-25.9521,7.4040,30.0000,-0.0030,-0.0030,0.7927,CV_LANE_FOLLOW,6,0,1,0.0000
0.5400,0.0400,45.0332,-25.9521,7.5467,30.0000,-0.0030,-0.0030,0.7928,CV_LANE_FOLLOW,6,0,1,0.0000
0.5500,0.0500,45.0327,-25.8485,7.6894,30.0000,-0.0030,-0.0030,0.7928,CV_LANE_FOLLOW,6,0,1,0.0000
0.5600,0.0600,45.0327,-25.8485,7.8321,30.0000,-0.0030,-0.0030,0.7928,CV_LANE_FOLLOW,6,0,1,0.0000
0.5700,0.0700,45.0327,-25.8485,7.9748,30.0000,-0.0030,-0.0030,0.7929,CV_LANE_FOLLOW,6,0,1,0.0000
0.5800,0.0800,45.0327,-25.8485,8.1176,30.0000,-0.0030,-0.0030,0.7929,CV_LANE_FOLLOW,6,0,1,0.0000
0.5900,0.0900,45.0327,-25.8485,8.2603,30.0000,-0.0030,-0.0030,0.7930,CV_LANE_FOLLOW,6,0,1,0.0000
0.6000,0.1000,45.0322,-25.7348,8.4031,30.0000,-0.0030,-0.0030,0.7930,CV_LANE_FOLLOW,6,0,1,0.0000
0.6100,0.1100,45.0322,-25.7348,8.5458,30.0000,-0.0030,-0.0030,0.7930,CV_LANE_FOLLOW,6,0,1,0.0000
0.6200,0.1200,45.0322,-25.7348,8.6886,30.0000,-0.0030,-0.0030,0.7931,CV_LANE_FOLLOW,6,0,1,0.0000
0.6300,0.1300,45.0322,-25.7348,8.8313,30.0000,-0.0030,-0.0030,0.7931,CV_LANE_FOLLOW,6,0,1,0.0000
0.6400,0.1400,45.0322,-25.7348,8.9741,30.0000,-0.0030,-0.0030,0.7931,CV_LANE_FOLLOW,6,0,1,0.0000
0.6500,0.1500,45.0317,-25.6110,9.1168,30.0000,-0.0030,-0.0030,0.7931,CV_LANE_FOLLOW,6,0,1,0.0000
0.6600,0.1600,45.0317,-25.6110,9.2596,30.0000,-0.0030,-0.0030,0.7931,CV_LANE_FOLLOW,6,0,1,0.0000
0.6700,0.1700,45.0317,-25.6110,9.4023,30.0000,-0.0030,-0.0030,0.7931,CV_LANE_FOLLOW,6,0,1,0.0000
0.6800,0.1800,45.0317,-25.6110,9.5451,30.0000,-0.0030,-0.0030,0.7931,CV_LANE_FOLLOW,6,0,1,0.0000
0.6900,0.1900,45.0317,-25.6110,9.6878,30.0000,-0.0030,-0.0030,0.7931,CV_LANE_FOLLOW,6,0,1,0.0000
0.7000,0.2000,45.0310,-25.4771,9.8306,30.0000,-0.0030,-0.0030,0.7930,CV_LANE_FOLLOW,6,0,1,0.0000
0.7100,0.2100,45.0310,-25.4771,9.9733,30.0000,-0.0030,-0.0030,0.7930,CV_LANE_FOLLOW,6,0,1,0.0000
0.7200,0.2200,45.0310,-25.4771,10.1160,30.0000,-0.0030,-0.0030,0.7929,CV_LANE_FOLLOW,6,0,1,0.0000
0.7300,0.2300,45.0310,-25.4771,10.2588,30.0000,-0.0030,-0.0030,0.7928,CV_LANE_FOLLOW,6,0,1,0.0000
0.7400,0.2400,45.0310,-25.4771,10.4015,30.0000,-0.0030,-0.0030,0.7928,CV_LANE_FOLLOW,6,0,1,0.0000
0.7500,0.2500,45.0303,-25.3334,10.5441,30.0000,-0.0030,-0.0030,0.7927,CV_LANE_FOLLOW,6,0,1,0.0000
0.7600,0.2600,45.0303,-25.3334,10.6868,30.0000,-0.0030,-0.0030,0.7926,CV_LANE_FOLLOW,6,0,1,0.0000
0.7700,0.2700,45.0303,-25.3334,10.8295,30.0000,-0.0030,-0.0030,0.7925,CV_LANE_FOLLOW,6,0,1,0.0000
0.7800,0.2800,45.0303,-25.3334,10.9721,30.0000,-0.0030,-0.0030,0.7925,CV_LANE_FOLLOW,6,0,1,0.0000
0.7900,0.2900,45.0303,-25.3334,11.1148,30.0000,-0.0030,-0.0030,0.7924,CV_LANE_FOLLOW,6,0,1,0.0000
0.8000,0.3000,45.0296,-25.1799,11.2574,30.0000,-0.0030,0.0150,0.7923,CV_LANE_FOLLOW,6,0,1,-0.0180
0.8100,0.3100,45.0296,-25.1799,11.4000,30.0000,-0.0012,0.0150,0.7922,CV_LANE_FOLLOW,6,0,1,-0.0162
0.8200,0.3200,45.0296,-25.1799,11.5425,30.0000,0.0003,0.0150,0.7921,CV_LANE_FOLLOW,6,0,1,-0.0147
0.8300,0.3300,45.0296,-25.1799,11.6851,30.0000,0.0017,0.0150,0.7921,CV_LANE_FOLLOW,6,0,1,-0.0133
0.8400,0.3400,45.0296,-25.1799,11.8277,30.0000,0.0030,0.0150,0.7920,CV_LANE_FOLLOW,6,0,1,-0.0120
0.8500,0.3500,45.0288,-25.0166,11.9702,30.0000,0.0042,0.0150,0.7919,CV_LANE_FOLLOW,6,0,1,-0.0108
0.8600,0.3600,45.0288,-25.0166,12.1128,30.0000,0.0052,0.0150,0.7919,CV_LANE_FOLLOW,6,0,1,-0.0098
0.8700,0.3700,45.0288,-25.0166,12.2569,30.0000,0.0062,0.0150,0.8005,CV_LANE_FOLLOW,6,0,1,-0.0088
0.8800,0.3800,45.0288,-25.0166,12.4191,30.0000,0.0071,0.0150,0.9012,CV_LANE_FOLLOW,6,0,1,-0.0079
0.8900,0.3900,45.0288,-25.0166,12.5470,30.0000,0.0078,0.0150,0.7104,CV_LANE_FOLLOW,6,0,1,-0.0072
0.9000,0.4000,45.0280,-24.8467,12.6933,30.0000,0.0086,-0.0150,0.8129,CV_LANE_FOLLOW,6,0,1,0.0236
0.9100,0.4100,45.0280,-24.8467,12.8464,30.0000,0.0062,-0.0150,0.8508,CV_LANE_FOLLOW,6,0,1,0.0212
0.9200,0.4200,45.0280,-24.8467,12.9888,30.0000,0.0041,-0.0150,0.7911,CV_LANE_FOLLOW,6,0,1,0.0191
0.9300,0.4300,45.0280,-24.8467,13.1312,30.0000,0.0022,-0.0150,0.7911,CV_LANE_FOLLOW,6,0,1,0.0172
0.9400,0.4400,45.0280,-24.8467,13.2340,30.0000,0.0005,-0.0150,0.5710,CV_LANE_FOLLOW,6,0,1,0.0155
0.9500,0.4500,45.0273,-24.6716,13.3792,30.0000,-0.0010,-0.0030,0.8068,CV_LANE_FOLLOW,6,0,1,0.0020
0.9600,0.4600,45.0273,-24.6716,13.4940,30.0000,-0.0012,-0.0030,0.6378,CV_LANE_FOLLOW,6,0,1,0.0018
0.9700,0.4700,45.0273,-24.6716,13.6672,30.0000,-0.0013,-0.0030,0.9620,CV_LANE_FOLLOW,6,0,1,0.0017
0.9800,0.4800,45.0273,-24.6716,13.7984,30.0000,-0.0015,-0.0030,0.7293,CV_LANE_FOLLOW,6,0,1,0.0015
0.9900,0.4900,45.0273,-24.6716,13.9508,30.0000,-0.0016,-0.0030,0.8464,CV_LANE_FOLLOW,6,0,1,0.0014
1.0000,0.5000,45.0267,-24.4778,14.1013,30.0000,-0.0018,0.0150,0.8362,CV_LANE_FOLLOW,6,0,1,-0.0168
1.0100,0.5100,45.0267,-24.4778,14.2495,30.0000,-0.0002,0.0150,0.8233,CV_LANE_FOLLOW,6,0,1,-0.0152
1.0200,0.5200,45.0267,-24.4778,14.3953,30.0000,0.0013,0.0150,0.8098,CV_LANE_FOLLOW,6,0,1,-0.0137
1.0300,0.5300,45.0267,-24.4778,14.5391,30.0000,0.0026,0.0150,0.7993,CV_LANE_FOLLOW,6,0,1,-0.0124
1.0400,0.5400,45.0267,-24.4778,14.6818,30.0000,0.0038,0.0150,0.7925,CV_LANE_FOLLOW,6,0,1,-0.0112
1.0500,0.5500,45.0257,-24.2737,14.8238,30.0000,0.0049,0.0150,0.7889,CV_LANE_FOLLOW,6,0,1,-0.0101
1.0600,0.5600,45.0257,-24.2737,14.9656,30.0000,0.0059,0.0150,0.7877,CV_LANE_FOLLOW,6,0,1,-0.0091
1.0700,0.5700,45.0257,-24.2737,15.1074,30.0000,0.0067,0.0150,0.7877,CV_LANE_FOLLOW,6,0,1,-0.0083
1.0800,0.5800,45.0257,-24.2737,15.2493,30.0000,0.0075,0.0150,0.7883,CV_LANE_FOLLOW,6,0,1,-0.0075
1.0900,0.5900,45.0257,-24.2737,15.3913,30.0000,0.0083,0.0150,0.7890,CV_LANE_FOLLOW,6,0,1,-0.0067
1.1000,0.6000,45.0247,-24.0608,15.5334,30.0000,0.0089,-0.0030,0.7896,CV_LANE_FOLLOW,6,0,1,0.0119
1.1100,0.6100,45.0247,-24.0608,15.6756,30.0000,0.0077,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0107
1.1200,0.6200,45.0247,-24.0608,15.8178,30.0000,0.0067,-0.0030,0.7900,CV_LANE_FOLLOW,6,0,1,0.0097
1.1300,0.6300,45.0247,-24.0608,15.9600,30.0000,0.0058,-0.0030,0.7900,CV_LANE_FOLLOW,6,0,1,0.0088
1.1400,0.6400,45.0247,-24.0608,16.1022,30.0000,0.0049,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0079
1.1500,0.6500,45.0238,-23.8384,16.2444,30.0000,0.0041,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0071
1.1600,0.6600,45.0238,-23.8384,16.3865,30.0000,0.0035,-0.0030,0.7898,CV_LANE_FOLLOW,6,0,1,0.0065
1.1700,0.6700,45.0238,-23.8384,16.5287,30.0000,0.0028,-0.0030,0.7897,CV_LANE_FOLLOW,6,0,1,0.0058
1.1800,0.6800,45.0238,-23.8384,16.6708,30.0000,0.0023,-0.0030,0.7897,CV_LANE_FOLLOW,6,0,1,0.0053
1.1900,0.6900,45.0238,-23.8384,16.8130,30.0000,0.0017,-0.0030,0.7897,CV_LANE_FOLLOW,6,0,1,0.0047
1.2000,0.7000,45.0230,-23.6063,16.9551,30.0000,0.0013,-0.0030,0.7897,CV_LANE_FOLLOW,6,0,1,0.0043
1.2100,0.7100,45.0230,-23.6063,17.0973,30.0000,0.0009,-0.0030,0.7897,CV_LANE_FOLLOW,6,0,1,0.0039
1.2200,0.7200,45.0230,-23.6063,17.2394,30.0000,0.0005,-0.0030,0.7897,CV_LANE_FOLLOW,6,0,1,0.0035
1.2300,0.7300,45.0230,-23.6063,17.3816,30.0000,0.0002,-0.0030,0.7897,CV_LANE_FOLLOW,6,0,1,0.0032
1.2400,0.7400,45.0230,-23.6063,17.5237,30.0000,-0.0002,-0.0030,0.7898,CV_LANE_FOLLOW,6,0,1,0.0028
1.2500,0.7500,45.0222,-23.3641,17.6659,30.0000,-0.0004,-0.0030,0.7898,CV_LANE_FOLLOW,6,0,1,0.0026
1.2600,0.7600,45.0222,-23.3641,17.8081,30.0000,-0.0007,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0023
1.2700,0.7700,45.0222,-23.3641,17.9502,30.0000,-0.0009,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0021
1.2800,0.7800,45.0222,-23.3641,18.0924,30.0000,-0.0011,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0019
1.2900,0.7900,45.0222,-23.3641,18.2346,30.0000,-0.0013,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0017
1.3000,0.8000,45.0213,-23.1117,18.3768,30.0000,-0.0015,-0.0030,0.7900,CV_LANE_FOLLOW,6,0,1,0.0015
1.3100,0.8100,45.0213,-23.1117,18.5190,30.0000,-0.0016,-0.0030,0.7900,CV_LANE_FOLLOW,6,0,1,0.0014
1.3200,0.8200,45.0213,-23.1117,18.6612,30.0000,-0.0017,-0.0030,0.7900,CV_LANE_FOLLOW,6,0,1,0.0013
1.3300,0.8300,45.0213,-23.1117,18.8034,30.0000,-0.0019,-0.0030,0.7900,CV_LANE_FOLLOW,6,0,1,0.0011
1.3400,0.8400,45.0213,-23.1117,18.9456,30.0000,-0.0020,-0.0030,0.7900,CV_LANE_FOLLOW,6,0,1,0.0010
1.3500,0.8500,45.0204,-22.8492,19.0878,30.0000,-0.0021,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0009
1.3600,0.8600,45.0204,-22.8492,19.2300,30.0000,-0.0022,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0008
1.3700,0.8700,45.0204,-22.8492,19.3721,30.0000,-0.0022,-0.0030,0.7899,CV_LANE_FOLLOW,6,0,1,0.0008
1.3800,0.8800,45.0204,-22.8492,19.5143,30.0000,-0.0023,-0.0030,0.7898,CV_LANE_FOLLOW,6,0,1,0.0007
1.3900,0.8900,45.0204,-22.8492,19.6565,30.0000,-0.0024,-0.0030,0.7898,CV_LANE_FOLLOW,6,0,1,0.0006
1.4000,0.9000,45.0193,-22.5766,19.7986,30.0000,-0.0024,-0.0180,0.7897,CV_LANE_FOLLOW,6,0,1,0.0156
1.4100,0.9100,45.0193,-22.5766,19.9407,30.0000,-0.0039,-0.0180,0.7896,CV_LANE_FOLLOW,6,0,1,0.0141
1.4200,0.9200,45.0193,-22.5766,20.0828,30.0000,-0.0053,-0.0180,0.7895,CV_LANE_FOLLOW,6,0,1,0.0127
1.4300,0.9300,45.0193,-22.5766,20.2249,30.0000,-0.0065,-0.0180,0.7894,CV_LANE_FOLLOW,6,0,1,0.0115
1.4400,0.9400,45.0193,-22.5766,20.3670,30.0000,-0.0076,-0.0180,0.7894,CV_LANE_FOLLOW,6,0,1,0.0104
1.4500,0.9500,45.0182,-22.2941,20.5091,30.0000,-0.0086,0.0030,0.7893,CV_LANE_FOLLOW,6,0,1,-0.0116
1.4600,0.9600,45.0182,-22.2941,20.6512,30.0000,-0.0075,0.0030,0.7892,CV_LANE_FOLLOW,6,0,1,-0.0105
1.4700,0.9700,45.0182,-22.2941,20.7932,30.0000,-0.0064,0.0030,0.7891,CV_LANE_FOLLOW,6,0,1,-0.0094
1.4800,0.9800,45.0182,-22.2941,20.9352,30.0000,-0.0055,0.0030,0.7890,CV_LANE_FOLLOW,6,0,1,-0.0085
1.4900,0.9900,45.0182,-22.2941,21.0772,30.0000,-0.0047,0.0030,0.7889,CV_LANE_FOLLOW,6,0,1,-0.0077
1.5000,1.0000,45.0168,-22.0018,21.2192,30.0000,-0.0039,0.0030,0.7888,CV_LANE_FOLLOW,6,0,1,-0.0069
1.5100,1.0100,45.0168,-22.0018,21.3612,30.0000,-0.0033,0.0030,0.7887,CV_LANE_FOLLOW,6,0,1,-0.0063
1.5200,1.0200,45.0168,-22.0018,21.5030,30.0000,-0.0027,0.0030,0.7881,CV_LANE_FOLLOW,6,0,1,-0.0057
1.5300,1.0300,45.0168,-22.0018,21.6476,30.0000,-0.0021,0.0030,0.8031,CV_LANE_FOLLOW,6,0,1,-0.0051
1.5400,1.0400,45.0168,-22.0018,21.7926,30.0000,-0.0016,0.0030,0.8056,CV_LANE_FOLLOW,6,0,1,-0.0046
1.5500,1.0500,45.0150,-21.7001,21.9371,30.0000,-0.0012,0.0030,0.8029,CV_LANE_FOLLOW,6,0,1,-0.0042
1.5600,1.0600,45.0150,-21.7001,22.0808,30.0000,-0.0007,0.0030,0.7983,CV_LANE_FOLLOW,6,0,1,-0.0037
1.5700,1.0700,45.0150,-21.7001,22.2181,30.0000,-0.0004,0.0030,0.7627,CV_LANE_FOLLOW,6,0,1,-0.0034
