timestamp,lap_time,pos_x,pos_y,speed_kmh,target_speed_kmh,steering_angle,target_steering_angle,acceleration,mode_name,run_id,is_goal,is_logging_active,error_angle
0.5000,0.0000,45.0332,-25.9521,6.9760,60.0000,-0.0030,-0.0030,0.7926,GEMINI,4,0,1,0.0000
0.5100,0.0100,45.0332,-25.9521,7.1186,60.0000,-0.0030,-0.0030,0.7927,GEMINI,4,0,1,0.0000
0.5200,0.0200,45.0332,-25.9521,7.2613,60.0000,-0.0030,-0.0030,0.7927,GEMINI,4,0,1,0.0000
0.5300,0.0300,45.0332,-25.9521,7.4040,60.0000,-0.0030,-0.0030,0.7927,GEMINI,4,0,1,0.0000
0.5400,0.0400,45.0332,-25.9521,7.5467,60.0000,-0.0030,-0.0030,0.7928,GEMINI,4,0,1,0.0000
0.5500,0.0500,45.0328,-25.8485,7.6894,60.0000,-0.0030,-0.0030,0.7928,GEMINI,4,0,1,0.0000
0.5600,0.0600,45.0328,-25.8485,7.8321,60.0000,-0.0030,-0.0030,0.7928,GEMINI,4,0,1,0.0000
0.5700,0.0700,45.0328,-25.8485,7.9748,60.0000,-0.0030,-0.0030,0.7929,GEMINI,4,0,1,0.0000
0.5800,0.0800,45.0328,-25.8485,8.1176,60.0000,-0.0030,-0.0030,0.7929,GEMINI,4,0,1,0.0000
0.5900,0.0900,45.0328,-25.8485,8.2603,60.0000,-0.0030,-0.0030,0.7930,GEMINI,4,0,1,0.0000
0.6000,0.1000,45.0323,-25.7348,8.4031,60.0000,-0.0030,-0.0030,0.7930,GEMINI,4,0,1,0.0000
0.6100,0.1100,45.0323,-25.7348,8.5458,60.0000,-0.0030,-0.0030,0.7930,GEMINI,4,0,1,0.0000
0.6200,0.1200,45.0323,-25.7348,8.6886,60.0000,-0.0030,-0.0030,0.7931,GEMINI,4,0,1,0.0000
0.6300,0.1300,45.0323,-25.7348,8.8313,60.0000,-0.0030,-0.0030,0.7931,GEMINI,4,0,1,0.0000
0.6400,0.1400,45.0323,-25.7348,8.9741,60.0000,-0.0030,-0.0030,0.7931,GEMINI,4,0,1,0.0000
0.6500,0.1500,45.0317,-25.6110,9.1168,60.0000,-0.0030,-0.0030,0.7931,GEMINI,4,0,1,0.0000
0.6600,0.1600,45.0317,-25.6110,9.2596,60.0000,-0.0030,-0.0030,0.7931,GEMINI,4,0,1,0.0000
0.6700,0.1700,45.0317,-25.6110,9.4023,60.0000,-0.0030,-0.0030,0.7931,GEMINI,4,0,1,0.0000
0.6800,0.1800,45.0317,-25.6110,9.5451,60.0000,-0.0030,-0.0030,0.7931,GEMINI,4,0,1,0.0000
0.6900,0.1900,45.0317,-25.6110,9.6878,60.0000,-0.0030,-0.0030,0.7931,GEMINI,4,0,1,0.0000
0.7000,0.2000,45.0311,-25.4771,9.8306,60.0000,-0.0030,-0.0030,0.7930,GEMINI,4,0,1,0.0000
0.7100,0.2100,45.0311,-25.4771,9.9733,60.0000,-0.0030,-0.0030,0.7930,GEMINI,4,0,1,0.0000
0.7200,0.2200,45.0311,-25.4771,10.1160,60.0000,-0.0030,-0.0030,0.7929,GEMINI,4,0,1,0.0000
0.7300,0.2300,45.0311,-25.4771,10.2588,60.0000,-0.0030,-0.0030,0.7928,GEMINI,4,0,1,0.0000
0.7400,0.2400,45.0311,-25.4771,10.4015,60.0000,-0.0030,-0.0030,0.7928,GEMINI,4,0,1,0.0000
0.7500,0.2500,45.0304,-25.3334,10.5441,60.0000,-0.0030,-0.0030,0.7927,GEMINI,4,0,1,0.0000
0.7600,0.2600,45.0304,-25.3334,10.6868,60.0000,-0.0030,-0.0030,0.7926,GEMINI,4,0,1,0.0000
0.7700,0.2700,45.0304,-25.3334,10.8295,60.0000,-0.0030,-0.0030,0.7925,GEMINI,4,0,1,0.0000
0.7800,0.2800,45.0304,-25.3334,10.9721,60.0000,-0.0030,-0.0030,0.7925,GEMINI,4,0,1,0.0000
0.7900,0.2900,45.0304,-25.3334,11.1148,60.0000,-0.0030,-0.0030,0.7924,GEMINI,4,0,1,0.0000
0.8000,0.3000,45.0296,-25.1799,11.2574,60.0000,-0.0030,0.0150,0.7923,GEMINI,4,0,1,-0.0180
0.8100,0.3100,45.0296,-25.1799,11.4000,60.0000,-0.0012,0.0150,0.7922,GEMINI,4,0,1,-0.0162
0.8200,0.3200,45.0296,-25.1799,11.5425,60.0000,0.0003,0.0150,0.7921,GEMINI,4,0,1,-0.0147
0.8300,0.3300,45.0296,-25.1799,11.6851,60.0000,0.0017,0.0150,0.7921,GEMINI,4,0,1,-0.0133
0.8400,0.3400,45.0296,-25.1799,11.8277,60.0000,0.0030,0.0150,0.7920,GEMINI,4,0,1,-0.0120
0.8500,0.3500,45.0288,-25.0166,11.9702,60.0000,0.0042,0.0150,0.7919,GEMINI,4,0,1,-0.0108
0.8600,0.3600,45.0288,-25.0166,12.1128,60.0000,0.0052,0.0150,0.7919,GEMINI,4,0,1,-0.0098
0.8700,0.3700,45.0288,-25.0166,12.2568,60.0000,0.0062,0.0150,0.8003,GEMINI,4,0,1,-0.0088
0.8800,0.3800,45.0288,-25.0166,12.4191,60.0000,0.0071,0.0150,0.9014,GEMINI,4,0,1,-0.0079
0.8900,0.3900,45.0288,-25.0166,12.5470,60.0000,0.0078,0.0150,0.7105,GEMINI,4,0,1,-0.0072
0.9000,0.4000,45.0280,-24.8467,12.6933,60.0000,0.0086,-0.0150,0.8128,GEMINI,4,0,1,0.0236
0.9100,0.4100,45.0280,-24.8467,12.8464,60.0000,0.0062,-0.0150,0.8508,GEMINI,4,0,1,0.0212
0.9200,0.4200,45.0280,-24.8467,12.9888,60.0000,0.0041,-0.0150,0.7911,GEMINI,4,0,1,0.0191
0.9300,0.4300,45.0280,-24.8467,13.1312,60.0000,0.0022,-0.0150,0.7911,GEMINI,4,0,1,0.0172
0.9400,0.4400,45.0280,-24.8467,13.2340,60.0000,0.0005,-0.0150,0.5710,GEMINI,4,0,1,0.0155
0.9500,0.4500,45.0273,-24.6715,13.3792,60.0000,-0.0010,-0.0030,0.8068,GEMINI,4,0,1,0.0020
0.9600,0.4600,45.0273,-24.6715,13.4940,60.0000,-0.0012,-0.0030,0.6378,GEMINI,4,0,1,0.0018
0.9700,0.4700,45.0273,-24.6715,13.6672,60.0000,-0.0013,-0.0030,0.9620,GEMINI,4,0,1,0.0017
0.9800,0.4800,45.0273,-24.6715,13.7984,60.0000,-0.0015,-0.0030,0.7293,GEMINI,4,0,1,0.0015
0.9900,0.4900,45.0273,-24.6715,13.9508,60.0000,-0.0016,-0.0030,0.8464,GEMINI,4,0,1,0.0014
1.0000,0.5000,45.0267,-24.4778,14.1013,60.0000,-0.0018,-0.0030,0.8362,GEMINI,4,0,1,0.0012
1.0100,0.5100,45.0267,-24.4778,14.2495,60.0000,-0.0019,-0.0030,0.8233,GEMINI,4,0,1,0.0011
1.0200,0.5200,45.0267,-24.4778,14.3953,60.0000,-0.0020,-0.0030,0.8099,GEMINI,4,0,1,0.0010
1.0300,0.5300,45.0267,-24.4778,14.5392,60.0000,-0.0021,-0.0030,0.7993,GEMINI,4,0,1,0.0009
1.0400,0.5400,45.0267,-24.4778,14.6818,60.0000,-0.0022,-0.0030,0.7925,GEMINI,4,0,1,0.0008
1.0500,0.5500,45.0257,-24.2737,14.8238,60.0000,-0.0023,0.0000,0.7889,GEMINI,4,0,1,-0.0023
1.0600,0.5600,45.0257,-24.2737,14.9656,60.0000,-0.0021,0.0000,0.7877,GEMINI,4,0,1,-0.0021
1.0700,0.5700,45.0257,-24.2737,15.1074,60.0000,-0.0019,0.0000,0.7877,GEMINI,4,0,1,-0.0019
1.0800,0.5800,45.0257,-24.2737,15.2493,60.0000,-0.0017,0.0000,0.7883,GEMINI,4,0,1,-0.0017
1.0900,0.5900,45.0257,-24.2737,15.3913,60.0000,-0.0015,0.0000,0.7890,GEMINI,4,0,1,-0.0015
1.1000,0.6000,45.0246,-24.0608,15.5334,60.0000,-0.0014,0.0030,0.7896,GEMINI,4,0,1,-0.0044
1.1100,0.6100,45.0246,-24.0608,15.6756,60.0000,-0.0010,0.0030,0.7899,GEMINI,4,0,1,-0.0040
1.1200,0.6200,45.0246,-24.0608,15.8178,60.0000,-0.0006,0.0030,0.7900,GEMINI,4,0,1,-0.0036
1.1300,0.6300,45.0246,-24.0608,15.9600,60.0000,-0.0002,0.0030,0.7900,GEMINI,4,0,1,-0.0032
1.1400,0.6400,45.0246,-24.0608,16.1022,60.0000,0.0001,0.0030,0.7900,GEMINI,4,0,1,-0.0029
1.1500,0.6500,45.0234,-23.8384,16.2444,60.0000,0.0004,0.0030,0.7899,GEMINI,4,0,1,-0.0026
1.1600,0.6600,45.0234,-23.8384,16.3866,60.0000,0.0006,0.0030,0.7898,GEMINI,4,0,1,-0.0024
1.1700,0.6700,45.0234,-23.8384,16.5287,60.0000,0.0008,0.0030,0.7897,GEMINI,4,0,1,-0.0022
1.1800,0.6800,45.0234,-23.8384,16.6708,60.0000,0.0010,0.0030,0.7897,GEMINI,4,0,1,-0.0020
1.1900,0.6900,45.0234,-23.8384,16.8130,60.0000,0.0012,0.0030,0.7896,GEMINI,4,0,1,-0.0018
1.2000,0.7000,45.0223,-23.6063,16.9551,60.0000,0.0014,0.0030,0.7897,GEMINI,4,0,1,-0.0016
1.2100,0.7100,45.0223,-23.6063,17.0973,60.0000,0.0016,0.0030,0.7897,GEMINI,4,0,1,-0.0014
1.2200,0.7200,45.0223,-23.6063,17.2394,60.0000,0.0017,0.0030,0.7897,GEMINI,4,0,1,-0.0013
